time,left,front,u,Xi,desired
11992.196,268.225790,61.589668,1.500000,2.199598,261.293438
11992.231,278.721587,71.705356,-1.500000,-7.999227,261.623041
11992.263,274.188027,70.940991,-1.500000,-3.195986,261.922354
11992.288,269.182628,65.420371,0.954310,2.029858,262.167021
11992.324,280.080549,71.075744,-1.500000,-8.549413,262.520684
11992.357,265.258269,65.848743,1.500000,6.557146,262.836199
11992.392,273.828996,64.930525,-0.399092,-1.699902,263.184344
11992.426,276.326474,69.723062,-1.500000,-3.884476,263.531628
11992.460,265.376638,64.193674,1.500000,7.367990,263.867511
11992.494,273.212655,72.742033,1.469154,-0.153768,264.216302
11992.522,283.440695,67.536908,-1.500000,-10.118687,264.508332
11992.551,280.488813,65.765073,-1.500000,-6.895623,264.809311
11992.582,266.858124,69.984807,1.500000,7.020816,265.126460
11992.612,273.903376,66.116485,1.500000,0.263514,265.446048
11992.643,285.388727,67.063705,-1.500000,-10.925164,265.775320
11992.677,279.835070,66.659092,-1.500000,-5.045176,266.137507
11992.713,278.916816,67.901939,-1.500000,-3.780375,266.522132
11992.748,270.133570,63.259103,1.500000,5.343988,266.900731
11992.781,273.858699,61.686512,1.500000,1.946300,267.264150
11992.809,275.141169,70.309672,1.500000,0.941816,267.572680
11992.839,278.907312,67.188650,-1.500000,-2.527001,267.902676
11992.877,283.493729,67.086703,-1.500000,-6.722080,268.337014
11992.910,278.933600,68.490619,-1.500000,-1.831038,268.704286
11992.940,271.171782,76.192057,1.500000,6.241943,269.049640
11992.973,282.955131,71.973040,-1.500000,-5.202864,269.425379
11993.003,274.233775,69.120511,1.500000,3.832457,269.773842
11993.034,265.133856,75.662600,1.500000,13.254363,270.131208
11993.066,283.772198,71.313355,-1.500000,-5.049066,270.502921
11993.098,276.198765,76.196528,1.500000,2.868150,270.884479
11993.134,286.373255,69.299088,-1.500000,-6.931941,271.300016
11993.159,270.241595,64.111497,1.500000,9.478377,271.609292
11993.197,278.382063,65.517981,1.500000,1.738557,272.053962
11993.232,276.221551,66.377861,1.500000,4.285258,272.482585
11993.264,285.225226,64.786942,-1.500000,-4.372484,272.866528
11993.295,296.119039,66.297021,-1.500000,-14.924528,273.245850
11993.327,289.522638,69.051601,-1.500000,-7.965022,273.648853
11993.362,282.816385,69.587707,-1.500000,-0.873703,274.076228
11993.392,271.375602,68.239298,1.500000,10.899496,274.445170
11993.421,280.613541,71.291241,1.500000,1.996212,274.816595
11993.454,285.630042,71.068809,-1.500000,-2.643908,275.234333
11993.487,278.909204,67.788357,1.500000,4.444770,275.642590
11993.522,287.869097,67.799426,-1.500000,-4.114816,276.086883
11993.557,285.585405,60.720272,-1.500000,-1.417261,276.546219
11993.585,269.899314,68.252770,1.500000,14.594688,276.907883
11993.617,285.465588,68.149799,0.921385,-0.607094,277.312424
11993.651,287.326970,66.265474,-1.500000,-2.063714,277.761660
11993.683,278.295068,69.952665,1.500000,7.342566,278.177174
11993.724,274.659941,69.141362,1.500000,11.460521,278.713054
11993.757,283.776062,60.530366,1.500000,2.742033,279.154378
11993.792,291.593561,62.175456,-1.500000,-4.654608,279.621479
11993.825,291.540624,67.048260,-1.500000,-4.199289,280.068075
11993.854,285.180564,64.325362,1.500000,2.501718,280.446484
11993.881,302.384676,65.206804,-1.500000,-14.372688,280.812418
11993.912,291.368485,65.758136,-1.500000,-2.967967,281.243638
11993.944,289.091959,68.015391,-1.500000,-0.298257,281.680024
11993.976,288.050868,66.266926,-0.127726,1.134380,282.114593
11994.008,279.640758,68.511974,1.500000,9.941352,282.555061
11994.045,279.865220,65.817558,1.500000,10.169665,283.057586
11994.079,291.221352,70.562200,0.580023,-0.760065,283.530841
11994.116,297.657098,67.562834,-1.500000,-6.725829,284.052464
11994.145,289.532437,69.511685,0.527372,1.766342,284.460354
11994.179,291.031008,70.411779,1.469564,0.693501,284.932863
11994.208,298.616024,63.978032,-1.500000,-6.524020,285.340738
11994.237,290.353631,63.756804,0.896374,2.110132,285.753343
11994.268,295.653272,66.749782,-1.500000,-2.789349,286.197474
11994.300,289.613944,63.688752,1.500000,3.664698,286.657759
11994.334,295.875999,66.108260,-0.950852,-2.156531,287.147024
11994.370,290.174150,72.836921,1.500000,4.002596,287.654546
11994.408,303.313264,70.380637,-1.500000,-8.640508,288.205057
11994.438,291.545424,61.741037,1.500000,3.527883,288.649618
11994.471,292.705606,71.651658,1.500000,2.802025,289.131666
11994.498,302.995088,65.606517,-1.500000,-7.131240,289.527023
11994.528,302.892666,68.436572,-1.500000,-6.633825,289.965417
11994.560,295.811806,63.952084,-0.458439,0.860686,290.424520
11994.593,297.235011,63.767305,-0.549071,-0.118684,290.917122
11994.631,294.691252,64.170387,1.500000,2.932926,291.480774
11994.667,299.061512,70.053816,0.449958,-0.956181,292.014796
11994.693,299.730320,69.879374,-1.153879,-1.280679,292.396938
11994.727,296.856697,70.695488,1.256581,2.062820,292.918443
11994.757,299.392246,66.970840,1.294817,-0.071141,293.364157
11994.791,309.003892,63.082417,-1.500000,-9.221891,293.875695
11994.827,305.983667,66.890113,-1.500000,-5.713331,294.417688
11994.855,295.065214,67.589544,1.500000,5.581163,294.835047
11994.886,296.256304,69.781926,1.500000,4.812865,295.304293
11994.921,306.241247,66.338355,-1.500000,-4.685006,295.844885
11994.954,300.906578,62.955859,-0.326204,1.099658,296.344323
11994.989,298.711084,68.098255,1.500000,3.775730,296.877708
11995.023,309.429605,69.623836,-1.500000,-6.469768,297.402705
11995.052,304.974675,67.605004,-1.500000,-1.604587,297.858033
11995.080,301.130649,64.131716,1.500000,2.624596,298.285511
11995.117,302.845084,68.021333,1.500000,1.420229,298.851624
11995.146,308.547052,72.232072,-1.500000,-3.869937,299.308674
11995.178,306.423127,72.801306,-1.500000,-1.298790,299.805036
11995.212,302.340535,63.618024,1.500000,3.261749,300.335499
11995.246,312.437340,62.397601,-1.500000,-6.369533,300.852172
11995.277,298.638195,65.606719,1.500000,7.879841,301.351872
11995.314,307.414396,67.430262,1.188342,-0.386163,301.918127
11995.343,312.932319,61.540187,-1.500000,-5.493960,302.373317
11995.377,309.082039,68.637631,-1.500000,-1.162641,302.907212
11995.412,303.258019,61.382932,1.500000,5.158520,303.458978
11995.445,313.769215,65.938966,-1.500000,-4.873718,303.990562
11995.472,304.830703,68.393230,1.500000,4.449578,304.417626
11995.502,312.360953,67.472034,-1.500000,-2.654494,304.890632
11995.534,300.884276,71.376912,1.500000,9.281333,305.400233
11995.569,296.705926,64.374864,1.500000,13.955839,305.950905
11995.603,313.471757,69.267496,-1.305560,-2.320548,306.494128
11995.637,309.955762,65.069224,0.592330,1.690512,307.043590
11995.676,317.401194,64.647156,-1.500000,-5.201243,307.658104
11995.706,306.400920,68.130292,1.500000,6.238624,308.145997
11995.737,319.492754,63.210449,-1.500000,-6.410484,308.637370
11995.769,307.353898,72.388208,1.500000,6.183637,309.142658
11995.797,319.931090,68.171790,-1.500000,-5.987627,309.593189
11995.827,303.873860,67.782326,1.500000,10.507490,310.079190
11995.862,305.993455,66.584547,1.500000,8.891542,310.638177
11995.895,319.398598,67.658572,-1.500000,-4.025194,311.180249
11995.929,319.140490,71.880463,-1.500000,-3.274555,311.726898
11995.965,308.870560,63.432733,1.500000,7.515625,312.304312
11995.995,320.096132,68.920351,-1.500000,-3.265884,312.797168
11996.028,309.369646,64.653134,1.500000,7.932458,313.320871
11996.056,309.320157,69.202443,1.500000,8.392337,313.776353
11996.094,325.033172,65.146579,-1.500000,-6.764943,314.393151
11996.123,323.875023,60.920293,-1.500000,-5.183769,314.862657
11996.156,308.819705,65.830457,1.500000,10.356658,315.401069
11996.190,325.631804,70.840814,-1.500000,-5.959374,315.951643
11996.224,316.284800,66.895667,1.500000,3.889936,316.509141
11996.256,310.437875,73.400654,1.500000,10.206435,317.030311
11996.287,331.378055,65.590212,-1.500000,-10.282364,317.531288
11996.319,314.830307,68.363511,1.500000,6.737242,318.054993
11996.346,331.602874,75.663277,-1.500000,-9.640762,318.492910
11996.381,336.160159,67.398941,-1.500000,-13.684223,319.063193
11996.416,325.748535,69.700180,-1.500000,-2.770114,319.620889
