time,left,front,u,Xi,desired
61.735,312.466931,63.544699,1.500000,7.380621,312.941637
61.764,315.203184,63.961230,1.500000,4.596150,312.896574
61.792,320.636842,69.988797,0.429133,-0.886184,312.851082
61.825,313.840760,60.471763,1.500000,5.855388,312.800138
61.852,339.868744,74.368705,-1.500000,-20.217703,312.757982
61.884,337.100186,63.653695,-1.500000,-17.502388,312.708222
61.921,328.648433,66.082126,-1.500000,-9.112838,312.650089
61.953,324.462889,65.154793,-1.500000,-4.978943,312.601819
61.985,314.024033,64.882026,1.500000,5.408371,312.553649
62.020,327.587308,67.537650,-1.500000,-8.212856,312.499488
62.053,320.345205,65.558628,-1.500000,-1.022870,312.450781
62.090,308.676404,64.136541,1.500000,10.585808,312.394590
62.121,319.653153,63.284982,1.335009,-0.438743,312.349916
62.147,319.041136,70.493733,1.473806,0.131439,312.310817
62.173,320.080247,67.014317,0.344265,-0.948726,312.272450
62.202,332.299828,66.754749,-1.500000,-13.213240,312.230456
62.236,314.660585,62.140081,1.500000,4.373404,312.181298
62.274,322.002375,72.927242,-1.500000,-3.026054,312.127403
62.306,323.336968,70.309021,-1.500000,-4.408100,312.083054
62.340,304.179570,70.775064,1.500000,14.697465,312.034612
62.379,316.240402,67.307874,1.500000,2.579325,311.981053
62.407,316.453570,68.797766,1.500000,2.325697,311.943240
62.452,322.887017,65.327740,-1.500000,-4.172952,311.882303
62.478,328.658243,59.190535,-1.500000,-9.981355,311.847558
62.505,329.506674,68.020187,-1.500000,-10.867669,311.812155
62.531,322.648554,69.023561,-1.500000,-4.047164,311.777000
62.571,315.569475,68.009543,1.500000,2.977602,311.726240
62.592,322.667223,67.438101,-1.500000,-4.149811,311.698516
62.631,310.586052,71.737604,1.500000,7.878337,311.648961
62.660,307.875657,69.526978,1.500000,10.550293,311.613038
62.696,312.285960,68.736496,1.500000,6.093143,311.569256
62.733,323.790727,68.358762,-1.500000,-5.460504,311.523573
62.767,320.162075,66.444997,-1.500000,-1.875380,311.482892
62.795,313.966402,69.022807,1.500000,4.285508,311.450383
62.820,306.287708,70.565834,1.500000,11.933099,311.421315
62.851,308.207704,66.916625,1.500000,9.974468,311.385207
62.884,316.274344,68.615744,1.500000,1.867830,311.347826
62.919,330.210109,64.856445,-1.500000,-12.109316,311.309152
62.948,326.611633,69.168309,-1.500000,-8.544151,311.278021
62.986,321.570973,73.181616,-1.500000,-3.546826,311.237521
63.018,322.766267,68.545912,-1.500000,-4.778682,311.203350
63.057,317.906678,68.313575,-1.453397,0.038518,311.163734
63.090,307.696068,64.784505,1.500000,10.212849,311.129829
63.118,311.282748,64.241793,1.500000,6.597208,311.102763
63.150,314.962284,67.627135,1.500000,2.884244,311.071522
63.181,321.720102,71.617804,-1.500000,-3.905229,311.041938
63.219,318.523116,68.010601,-1.500000,-0.745426,311.007187
63.248,320.652954,70.158391,-1.500000,-2.903850,310.980471
63.286,309.618623,67.286563,1.500000,8.094468,310.946814
63.316,298.143043,72.959365,1.500000,19.543270,310.921788
63.350,309.627798,66.481666,1.500000,8.027939,310.893212
63.382,318.339681,74.607709,0.639855,-0.711794,310.867184
63.411,312.679935,67.758451,1.500000,4.923363,310.844204
63.448,332.714512,66.817180,-1.500000,-15.141619,310.815788
63.476,325.587260,69.604408,-1.500000,-8.037449,310.794216
63.509,335.467865,65.332374,-1.500000,-17.943215,310.770702
63.542,324.176833,68.642525,-1.500000,-6.677136,310.747380
63.567,307.734976,69.739047,1.500000,9.746462,310.730316
63.598,311.126540,61.854659,1.500000,6.333153,310.709993
63.628,319.746762,62.866940,-1.288322,-2.307526,310.690874
63.662,315.128451,68.198564,1.138168,2.289002,310.670516
63.693,327.422453,72.591160,-1.500000,-10.024620,310.652181
63.746,320.655539,74.186971,-1.500000,-3.288839,310.623084
63.774,320.165861,71.508634,-1.500000,-2.814864,310.608409
63.805,310.092157,63.505969,1.500000,7.242125,310.592787
63.836,311.513704,66.836120,1.500000,5.804792,310.578033
63.867,303.245476,65.086313,1.500000,14.058400,310.564370
63.903,310.388656,64.408643,1.500000,6.898819,310.549042
63.937,322.063323,65.036458,-1.500000,-4.790219,310.535611
63.972,315.239896,68.780982,0.574983,2.019425,310.522730
64.002,312.676395,66.070566,1.500000,4.571992,310.512511
64.037,311.200806,66.154969,1.500000,6.036156,310.501833
64.064,326.690217,66.246063,-1.500000,-9.461767,310.493879
64.098,324.342468,70.445462,-1.500000,-7.123436,310.485076
64.129,318.853220,69.375889,-1.500000,-1.641858,310.477908
64.159,315.059866,67.978790,1.091878,2.144952,310.471793
64.197,327.785694,62.430099,-1.500000,-10.588208,310.464940
64.230,316.931115,66.671913,-1.499788,0.261256,310.460160
64.261,312.873296,61.841134,1.500000,4.315107,310.456451
64.300,312.262659,65.100495,1.500000,4.922155,310.453097
64.328,316.983774,72.409669,1.500000,0.199257,310.451431
64.365,328.584019,60.385511,-1.500000,-11.402127,310.450367
64.390,334.871045,71.633700,-1.500000,-17.689196,310.450327
64.420,321.630301,72.303927,-1.500000,-4.447724,310.451007
64.448,333.642696,69.736700,-1.500000,-16.458618,310.452409
64.481,303.852617,67.403388,1.500000,13.334153,310.454926
64.520,315.073503,66.515865,1.500000,2.117953,310.459305
64.549,317.529411,66.007578,1.096743,-0.333679,310.463301
64.586,315.664662,69.318480,1.500000,1.537924,310.469707
64.619,324.534166,65.303285,-1.500000,-7.324493,310.476330
64.651,320.302059,64.863754,-1.500000,-3.084143,310.484034
64.688,298.689244,74.803947,1.500000,18.539269,310.493937
64.722,302.602929,73.519483,1.500000,14.636489,310.504129
64.938,309.875262,66.150985,1.500000,7.460758,310.594411
64.962,320.103843,65.318398,-1.500000,-2.753712,310.607599
64.997,320.433073,66.535149,-1.500000,-3.061772,310.627384
65.026,314.961160,74.767310,1.434009,2.428095,310.644164
65.051,320.114516,68.210640,-1.481926,-2.708737,310.659606
65.086,321.157485,67.586944,-1.500000,-3.727120,310.682584
65.111,314.780141,66.645438,1.500000,2.668700,310.699852
65.141,308.790703,68.277658,1.500000,8.680379,310.720638
65.174,314.256224,69.006800,1.500000,3.241434,310.745474
65.212,315.836997,67.683567,1.500000,1.691813,310.774589
65.236,325.213841,71.771895,-1.500000,-7.664064,310.794184
65.299,333.249662,69.761970,-1.500000,-15.643179,310.847180
65.334,329.926821,63.955923,-1.500000,-12.286080,310.879197
65.364,318.397674,68.764603,-1.500000,-0.727026,310.907148
65.402,312.386710,72.180664,1.500000,5.322687,310.943362
65.433,320.284320,68.953129,-1.206390,-2.541969,310.974160
65.460,316.023716,65.929114,0.577429,1.748881,311.002427
65.492,314.721300,70.471612,1.500000,3.086555,311.035378
65.524,334.713951,66.835980,-1.500000,-16.867937,311.071042
65.557,315.264245,64.435019,1.301867,2.620985,311.107692
65.592,323.831563,72.934985,-1.500000,-5.902772,311.148403
65.621,318.486421,72.131661,-1.500000,-0.520147,311.183434
65.653,320.912415,69.199188,-1.500000,-2.905140,311.221752
65.683,307.817848,66.261295,1.500000,10.230503,311.260142
65.715,304.091264,66.201499,1.500000,13.999813,311.300072
65.747,322.232663,68.550736,-1.500000,-4.095665,311.342989
65.787,307.189497,64.276381,1.500000,11.005639,311.397323
65.819,311.107611,66.838683,1.500000,7.134230,311.440972
65.850,320.429202,65.612341,-1.086313,-2.140346,311.484912
65.898,318.949315,72.500705,-1.500000,-0.584693,311.555722
65.932,314.106331,64.853062,1.500000,4.313902,311.607695
65.959,316.886680,67.183389,1.500000,1.576996,311.648296
65.989,317.889016,70.188079,1.500000,0.625314,311.695636
66.019,323.836483,67.161123,-1.500000,-5.271395,311.743073
66.049,311.922189,67.432496,1.500000,6.695198,311.791950
66.080,324.727036,68.827864,-1.500000,-6.054640,311.843361
66.112,326.046427,66.199088,-1.500000,-7.315399,311.898157
66.149,318.675527,64.559380,-1.350591,0.123599,311.961799
66.192,317.748020,66.749375,0.034909,1.131517,312.036951
66.227,323.516534,72.696612,-1.500000,-4.568912,312.100581
66.257,313.138430,69.106344,1.500000,5.867576,312.155146
66.287,315.467830,73.286702,1.500000,3.599425,312.212388
66.315,324.232599,64.440087,-1.500000,-5.109400,312.264672
66.344,322.740408,69.814291,-1.500000,-3.556458,312.321448
66.379,300.555019,62.135339,1.500000,18.702956,312.390631
66.409,306.416779,65.392921,1.500000,12.903730,312.449075
66.440,306.655215,62.940515,1.500000,12.733904,312.513196
66.484,310.211205,64.165130,1.500000,9.274207,312.603190
66.517,329.956660,68.229788,-1.500000,-10.397139,312.672449
66.546,312.203571,63.854909,1.500000,7.422192,312.734358
66.578,325.922665,66.557971,-1.500000,-6.221607,312.804727
66.612,314.862449,65.782848,1.500000,4.916724,312.877732
66.640,325.200232,66.020828,-1.500000,-5.352377,312.941921
66.674,330.465818,65.442471,-1.500000,-10.537692,313.016940
66.705,323.710856,70.853084,-1.500000,-3.706392,313.088284
66.737,317.641352,66.425945,1.452049,2.443024,313.162969
66.771,316.539995,67.033622,1.500000,3.631380,313.244276
66.803,323.221119,70.892083,-1.500000,-2.968500,313.320204
66.842,319.325191,62.359645,-0.622116,1.028723,313.414873
66.873,315.086144,65.188861,1.500000,5.348637,313.490449
66.906,322.847524,67.587342,-1.050307,-2.324350,313.573059
66.934,341.529127,65.957443,-1.500000,-20.930394,313.643676
66.962,324.608497,68.050771,-1.500000,-3.933161,313.715267
66.992,308.610151,63.160948,1.500000,12.147760,313.792440
67.026,306.974500,64.756585,1.500000,13.877729,313.880588
67.060,330.071990,72.050303,-1.500000,-9.123929,313.970151
67.096,323.184797,67.037897,-1.500000,-2.133893,314.066265
67.150,307.543293,67.766185,1.500000,13.664957,314.213317
67.171,311.951290,65.591713,1.500000,9.317598,314.269989
67.208,317.259645,63.082609,1.500000,4.121512,314.374913
67.233,322.396177,63.779004,0.362396,-0.941415,314.443704
67.258,308.278983,63.251697,1.500000,13.253175,314.516035
67.289,318.656443,63.083765,1.500000,2.968596,314.602840
67.319,328.139969,69.676527,-1.500000,-6.422362,314.689352
67.352,333.220266,66.640942,-1.500000,-11.399536,314.785729
67.389,329.490934,65.030376,-1.500000,-7.551533,314.896636
67.420,318.014293,65.721632,1.500000,4.023069,314.988190
67.459,320.229928,66.724019,1.500000,1.931609,315.104240
67.491,335.161428,70.552718,-1.500000,-12.896255,315.201096
67.523,329.896231,65.442778,-1.500000,-7.524466,315.300715
67.555,322.901694,68.226718,-1.500000,-0.422785,315.400850
67.581,325.651416,66.484670,-1.500000,-3.085082,315.482555
67.611,317.954537,70.648153,1.500000,4.710112,315.574439
67.649,318.510767,66.740465,1.500000,4.285491,315.697437
67.684,325.363674,65.406670,-1.458865,-2.448666,315.808419
67.714,312.764912,63.381893,1.500000,10.253573,315.905126
67.746,318.517233,67.594521,1.500000,4.615655,316.012044
67.784,324.627999,65.452464,-0.144394,-1.360827,316.137544
67.820,330.327124,70.893317,-1.500000,-6.934103,316.255160
67.846,331.481792,71.764198,-1.500000,-7.993704,316.344008
67.877,316.879952,70.221907,1.500000,6.721246,316.449718
67.906,318.406328,68.706328,1.500000,5.300224,316.548179
67.941,336.294931,65.931589,-1.500000,-12.461578,316.666685
67.976,331.745812,65.333005,-1.500000,-7.781422,316.789150
68.014,320.797280,65.636996,1.500000,3.307331,316.920197
68.049,305.662425,66.356179,1.500000,18.574547,317.043900
68.077,322.915673,68.525927,1.500000,1.426658,317.142365
68.110,338.168611,62.806948,-1.500000,-13.698884,317.261427
68.145,338.203302,69.146794,-1.500000,-13.600615,317.385689
68.174,325.392548,64.349786,-1.500000,-0.675872,317.492220
68.202,320.178813,71.484477,1.500000,4.646799,317.594030
68.234,322.011237,64.220528,1.500000,2.939493,317.710963
68.267,326.888200,67.522516,-0.685028,-1.808248,317.831730
68.300,329.484271,68.018753,-1.500000,-4.272542,317.954887
68.335,326.167923,66.667967,-1.500000,-0.817129,318.084854
68.382,318.271730,63.593707,1.500000,7.271520,318.264720
68.413,325.167751,66.299673,1.500000,0.500935,318.381950
68.442,319.409386,67.486185,1.500000,6.377374,318.492299
68.477,335.039665,71.920092,-1.500000,-9.110089,318.625773
68.497,327.303082,67.828994,-1.500000,-1.292166,318.701791
68.524,323.228523,67.957689,1.500000,2.897969,318.809805
68.555,320.183666,62.544659,1.500000,6.072351,318.930856
68.589,349.280577,65.391010,-1.500000,-22.885840,319.060502
68.621,339.765694,70.712257,-1.500000,-13.234859,319.187696
68.663,316.699614,68.540659,1.500000,10.009817,319.354608
68.688,335.275220,67.557478,-1.500000,-8.457958,319.455384
68.725,330.088354,64.563508,-1.500000,-3.112108,319.603968
68.758,307.033972,67.448730,1.500000,20.084025,319.736445
68.786,323.688607,65.195280,1.500000,3.549001,319.848232
68.818,326.251092,70.933807,1.500000,1.125349,319.977982
68.848,343.125461,69.516919,-1.500000,-15.615680,320.102599
68.892,336.986721,67.585177,-1.500000,-9.284695,320.282268
68.921,325.978711,70.375904,0.735603,1.850104,320.400761
68.958,333.235009,61.667260,-1.500000,-5.241464,320.554714
68.987,313.120236,70.356008,1.500000,15.002105,320.675085
69.013,321.803403,64.194847,1.500000,6.435194,320.783736
69.050,336.946070,65.740387,-1.500000,-8.540339,320.939935
69.082,324.180588,66.142889,1.500000,4.370748,321.076015
69.112,332.561389,61.618188,-1.500000,-3.872516,321.204554
69.145,322.402429,66.467138,1.500000,6.435325,321.343696
69.176,333.879890,66.658325,-1.500000,-4.901580,321.475056
69.209,327.663071,68.808069,-0.095158,1.464827,321.614857
69.245,327.168640,66.359355,1.500000,2.126428,321.771091
69.273,329.153121,68.642254,1.500000,0.273682,321.894208
69.301,338.166818,69.503541,-1.500000,-8.610823,322.014949
69.338,343.391500,63.570806,-1.500000,-13.663850,322.175373
69.368,320.809010,69.819888,1.500000,9.058252,322.305853
69.402,348.916735,68.592240,-1.500000,-18.890758,322.454184
69.437,332.001227,69.195934,-1.500000,-1.813849,322.605026
69.470,322.382746,65.902998,1.500000,7.962867,322.752909
69.500,319.145921,68.974680,1.500000,11.341014,322.884986
69.533,337.579814,71.653895,-1.500000,-6.934461,323.033041
69.563,332.840809,63.727081,-1.500000,-2.057137,323.162310
69.596,326.550625,64.116300,1.500000,4.393527,323.312292
69.634,326.147092,62.073925,1.500000,4.977882,323.481285
69.665,330.100421,59.886565,1.500000,1.174193,323.621134
69.702,344.583008,69.957438,-1.500000,-13.133790,323.784315
69.732,339.160079,68.311865,-1.500000,-7.565437,323.920227
69.768,340.809481,68.673649,-1.500000,-9.043051,324.080776
69.793,324.220636,61.739698,1.500000,7.669257,324.196162
69.825,329.913348,68.580402,1.500000,2.129134,324.338768
69.856,332.326426,66.529179,1.343040,-0.129847,324.482784
69.897,333.139541,68.028848,0.419934,-0.748086,324.664911
69.930,339.470529,67.106210,-1.500000,-6.913485,324.819667
69.956,359.093069,67.692282,-1.500000,-26.409045,324.938340
69.994,342.150090,69.808271,-1.500000,-9.283440,325.109018
70.022,333.653457,66.713322,-1.500000,-0.648155,325.238599
70.055,324.807363,69.464255,1.500000,8.356862,325.387126
70.091,336.420732,70.278978,-1.500000,-3.075694,325.556111
70.120,322.540489,69.522337,1.500000,10.943540,325.686009
70.153,341.546102,70.655178,-1.500000,-7.897781,325.839552
70.184,319.035485,65.457228,1.500000,14.765076,325.981833
70.220,324.666026,67.970844,1.500000,9.315090,326.150576
70.253,335.408015,65.400276,-0.028411,-1.264841,326.302031
70.288,345.439544,63.644592,-1.500000,-11.122459,326.464565
70.324,337.764223,67.961508,-1.500000,-3.273685,326.626671
70.355,318.318156,70.548814,1.500000,16.327616,326.771749
70.377,323.402930,67.504958,1.500000,11.350875,326.872714
70.413,338.913623,69.875645,-1.500000,-3.981085,327.039756
70.438,319.773218,66.674710,1.500000,15.285124,327.157329
70.469,327.191629,69.591370,1.500000,8.018101,327.298814
70.505,329.924201,69.322898,1.500000,5.465393,327.466910
70.542,331.900695,67.875037,1.500000,3.671512,327.637576
70.575,342.166417,69.300616,-1.500000,-6.427711,327.793183
70.608,333.278780,70.060255,1.301787,2.620918,327.943644
70.659,342.558214,66.533674,-1.500000,-6.404947,328.180624
70.692,344.614461,62.982754,-1.500000,-8.293510,328.337338
70.723,347.347241,70.830972,-1.500000,-10.877013,328.476848
70.751,340.945876,68.991358,-1.500000,-4.332848,328.610306
70.781,337.614219,63.208294,-1.500000,-0.854534,328.747369
70.809,326.152821,64.920183,1.500000,10.746087,328.877483
70.837,317.761533,64.974783,1.500000,19.273761,329.004948
70.866,331.120877,70.256351,1.500000,6.061352,329.142270
70.902,340.228208,67.097937,-1.500000,-2.870599,329.306176
70.934,347.094314,66.404421,-1.500000,-9.578833,329.453721
70.968,335.166312,63.144060,1.500000,2.518774,329.612230
70.998,331.914191,70.641041,1.500000,5.917643,329.749377
71.033,337.596176,69.168353,1.500000,0.409754,329.912084
71.064,352.680025,67.317374,-1.500000,-14.520482,330.055648
71.097,344.441746,66.350944,-1.500000,-6.121378,330.205952
71.129,337.021846,70.840800,0.259563,1.456140,330.353258
71.165,337.519970,55.509049,1.500000,1.133200,330.516982
71.198,332.418258,63.264234,1.500000,6.397728,330.669145
71.232,348.830157,63.793045,-1.500000,-9.848091,330.824361
71.257,341.934847,65.861223,-1.500000,-2.832807,330.936487
71.295,352.159489,61.900863,-1.500000,-12.872508,331.109329
71.326,345.518298,64.806147,-1.500000,-6.080456,331.250320
71.359,322.440017,71.807920,1.500000,17.157599,331.399642
71.407,325.211157,65.551490,1.500000,14.618641,331.616634
71.436,351.908903,67.531184,-1.500000,-11.938902,331.747665
71.464,333.998643,65.080000,1.500000,6.106174,331.873661
71.492,340.870424,63.911051,1.099435,-0.633701,331.996937
71.519,346.289228,62.978995,-1.500000,-5.925135,332.115974
71.551,343.678569,62.633784,-1.500000,-3.158674,332.261584
71.580,345.316347,66.187916,-1.500000,-4.659942,332.389163
71.611,319.922104,65.762346,1.500000,20.882319,332.527497
71.641,306.716001,64.525093,1.500000,34.231191,332.660927
71.671,329.022401,70.528123,1.500000,12.064138,332.791158
71.702,336.913430,69.716959,1.500000,4.321308,332.929661
71.732,345.323487,62.294128,-1.500000,-3.949220,333.060062
71.766,346.030174,66.141256,-1.500000,-4.496877,333.208689
71.807,337.762826,66.319116,1.500000,3.959021,333.384903
71.837,347.838414,72.756682,-1.500000,-5.977901,333.514498
71.873,342.328712,65.860470,-1.500000,-0.299445,333.672213
71.904,324.085869,70.892402,1.500000,18.083380,333.803036
71.932,337.259517,72.118917,1.500000,5.037178,333.922145
71.966,328.891809,63.908759,1.500000,13.563655,334.070527
71.995,346.523576,66.292683,-1.500000,-3.936775,334.193272
72.025,358.234001,61.301284,-1.500000,-15.511518,334.320077
72.059,343.424930,65.404394,-1.500000,-0.548823,334.463652
72.093,325.608347,70.125353,1.500000,17.417579,334.603669
72.125,332.156403,66.863083,1.500000,11.013552,334.738276
72.161,343.568145,63.426740,1.208861,-0.240892,334.885282
72.194,347.598661,66.900985,-1.500000,-4.125016,335.022098
72.227,351.672440,69.528157,-1.500000,-8.055476,335.156041
72.258,335.649142,64.679860,1.500000,8.106499,335.285646
72.295,351.256143,73.486791,-1.500000,-7.343092,335.432758
72.322,353.016756,67.060821,-1.500000,-8.984196,335.544448
72.351,338.484529,61.876204,1.500000,5.669366,335.657845
72.381,338.373787,65.392846,1.500000,5.910439,335.779650
72.410,354.863505,68.541885,-1.500000,-10.454560,335.896210
72.445,337.786084,73.491189,1.500000,6.769412,336.033174
72.482,344.149221,68.101817,1.500000,0.560111,336.176947
72.514,361.185920,64.164206,-1.500000,-16.342784,336.301997
72.548,354.582690,66.593834,-1.500000,-9.599995,336.432425
72.587,347.772711,67.245939,-1.500000,-2.628939,336.582964
72.620,345.948209,69.534505,-1.500000,-0.670206,336.708414
72.651,342.397082,67.313571,1.500000,3.006185,336.825483
72.680,337.945576,74.637721,1.500000,7.575301,336.935398
72.711,334.088366,67.888503,1.500000,11.553650,337.048612
72.741,349.239824,68.365283,-1.500000,-3.476818,337.161687
72.774,340.367412,60.443525,1.500000,5.525912,337.283481
72.811,347.040214,63.778626,0.653177,-1.003017,337.417940
72.835,344.740851,69.261720,1.500000,1.388336,337.503913
72.875,358.669272,75.118801,-1.500000,-12.388307,337.645761
72.908,344.675333,72.473509,0.227241,1.731640,337.763526
72.941,345.245420,66.071511,1.500000,1.285825,337.879668
72.971,362.340816,68.550911,-1.500000,-15.696442,337.985397
73.002,352.689495,71.898231,-1.500000,-5.931230,338.091836
73.035,346.278030,59.849497,-0.773314,0.601345,338.205023
73.066,353.750827,68.601395,-1.500000,-6.759937,338.309243
73.103,348.246302,69.678961,-1.500000,-1.123200,338.432805
73.136,337.632669,65.877551,1.500000,9.606538,338.541315
73.172,339.895133,65.373663,1.500000,7.472088,338.660955
73.209,348.471774,62.727592,0.321664,-0.975124,338.781916
73.240,337.098688,69.330351,1.500000,10.502516,338.879630
73.277,344.498523,63.849897,1.500000,3.229681,338.998321
73.303,350.642488,63.942819,-1.500000,-2.826705,339.080170
73.333,344.587881,68.557508,1.500000,3.325680,339.171552
73.363,343.293464,69.636509,1.500000,4.718432,339.263454
73.395,359.327597,67.072330,-1.500000,-11.210272,339.361986
73.428,367.968213,66.782368,-1.500000,-19.745496,339.460484
73.462,369.391730,67.714584,-1.500000,-21.060224,339.562155
73.499,373.741740,63.189155,-1.500000,-25.296127,339.668796
73.529,354.791097,72.137753,-1.500000,-6.252905,339.755320
73.565,356.605249,67.278353,-1.500000,-7.956817,339.858347
73.600,331.892170,72.929936,1.500000,16.859724,339.955041
73.625,349.425773,64.330070,1.140073,-0.600069,340.024022
73.654,339.990053,66.226515,1.500000,8.920368,340.103197
73.686,329.870635,71.207135,1.500000,19.132166,340.189534
73.718,348.973251,65.682850,1.500000,0.120942,340.274946
73.748,357.760333,65.638464,-1.500000,-8.581729,340.353836
73.785,362.327616,61.500454,-1.500000,-13.049383,340.446947
73.816,352.328812,63.333860,-1.500000,-2.966363,340.525654
73.848,353.709497,65.689614,-1.500000,-4.261476,340.605627
73.888,332.317705,72.675293,1.500000,17.233024,340.701616
73.916,333.837564,64.583687,1.500000,15.786343,340.770006
73.954,344.592871,71.077272,1.500000,5.125327,340.858129
73.984,346.881370,68.116237,1.500000,2.910209,340.926709
74.015,355.985771,66.210402,-1.500000,-6.119841,340.996196
74.045,338.801526,69.839770,1.500000,11.135132,341.062297
74.073,355.896513,62.064136,-1.500000,-5.894006,341.123839
74.101,355.063676,65.132619,-1.500000,-4.998249,341.182642
74.131,353.336272,69.842064,-1.500000,-3.202360,341.246646
74.162,338.442447,72.320822,1.500000,11.758862,341.309635
74.192,353.579873,63.702335,-1.500000,-3.313918,341.370052
74.233,336.262795,64.331414,1.500000,14.088365,341.449682
74.268,350.902355,66.387006,1.286737,-0.478692,341.517442
74.296,338.399871,74.363341,1.500000,12.078837,341.568886
74.329,364.925068,69.151533,-1.500000,-14.382288,341.628767
74.358,352.505474,67.441110,-1.500000,-1.908170,341.679723
74.393,355.371690,63.173438,-1.500000,-4.711121,341.738850
74.425,334.441771,67.600441,1.500000,16.275503,341.791845
74.457,360.326459,65.227703,-1.500000,-9.552705,341.844630
74.486,342.198705,69.518292,1.500000,8.623611,341.890015
74.524,345.007666,64.630759,1.500000,5.876869,341.948163
74.557,346.750156,68.573419,1.500000,4.184737,341.995228
74.585,349.255862,65.801818,1.500000,1.721562,342.034976
74.616,369.832416,67.566025,-1.500000,-18.808522,342.078406
74.648,353.546440,67.381110,-1.500000,-2.478136,342.119910
74.680,339.237616,64.378500,1.500000,11.874900,342.161230
74.729,362.849810,62.012794,-1.500000,-11.674237,342.220162
74.797,343.192513,71.762247,1.500000,8.062864,342.294745
74.840,365.160975,66.926239,-1.500000,-13.857876,342.339345
74.871,362.654566,68.136647,-1.500000,-11.320386,342.368392
74.893,349.036898,66.448302,1.302897,2.319589,342.389240
74.920,353.868901,66.501546,-1.361218,-2.487125,342.412875
74.947,357.163175,71.206004,-1.500000,-5.757825,342.434906
74.976,337.550060,65.616420,1.500000,13.879739,342.457756
75.013,341.075496,62.512081,1.500000,10.383292,342.484848
75.046,351.323477,64.706946,1.500000,0.158447,342.506471
75.082,366.151912,63.966911,-1.500000,-14.646383,342.528531
75.114,353.398103,66.572758,-1.500000,-1.873214,342.546625
75.139,352.492664,69.936205,-1.500000,-0.954759,342.558789
75.180,344.878414,63.756870,1.500000,6.679251,342.577256
75.213,358.549159,64.218184,-1.500000,-6.977889,342.589972
75.246,352.592699,70.422288,-1.500000,-1.010086,342.600573
75.276,328.390351,68.810781,1.500000,23.201108,342.608840
75.312,336.843611,71.578566,1.500000,14.755980,342.616440
75.341,358.629964,65.930097,-1.500000,-7.025514,342.620981
75.376,334.875468,65.473800,1.500000,16.732669,342.624427
75.406,340.427243,70.766462,1.500000,11.182213,342.625660
75.443,359.320863,69.812391,-1.500000,-7.712165,342.624951
75.476,335.848558,69.569149,1.500000,15.757307,342.622304
75.503,346.814409,71.791957,1.500000,4.787552,342.618655
75.538,343.607227,65.622823,1.500000,7.987546,342.611937
75.570,366.832394,69.711260,-1.500000,-15.246362,342.603769
75.606,361.851104,70.563268,-1.500000,-10.277059,342.592565
75.638,344.432054,65.468908,1.500000,7.129108,342.580525
75.667,368.682653,66.149126,-1.500000,-17.135110,342.567797
75.699,346.272476,70.404118,1.500000,5.258371,342.552194
75.733,374.057821,64.444250,-1.500000,-22.546973,342.533503
75.769,357.915702,67.412026,-1.500000,-6.428793,342.511130
75.801,351.099212,66.082055,-1.058968,0.364942,342.489863
75.831,354.314043,65.599612,-1.500000,-2.873383,342.467907
75.864,352.044811,70.541372,-1.500000,-0.632322,342.441578
75.896,334.541044,71.088780,1.500000,16.841818,342.413890
75.932,331.329448,69.613215,1.500000,20.018641,342.381391
75.961,341.700505,68.491196,1.500000,9.616863,342.352680
75.997,342.501872,65.860548,1.500000,8.775547,342.315345
76.033,360.130259,67.915160,-1.500000,-8.895710,342.275280
76.055,359.663435,66.566405,-1.500000,-8.456582,342.249395
76.093,342.008562,68.285792,1.500000,9.148178,342.202560
76.124,336.224572,65.564261,1.500000,14.889658,342.162831
76.158,354.960272,68.566269,-1.500000,-3.895609,342.116508
76.189,353.362780,72.158209,-1.500000,-2.344964,342.072725
76.224,342.677854,64.651068,1.500000,8.285002,342.021361
76.261,337.514960,64.332342,1.500000,13.386597,341.964072
76.295,343.191961,56.633808,1.500000,7.650899,341.909215
76.323,359.043283,69.477440,-1.500000,-8.252010,341.861003
76.353,336.266884,72.043311,1.500000,14.468661,341.808920
76.392,359.622905,66.884899,-1.500000,-8.962029,341.739136
76.430,346.537794,69.088124,1.500000,4.046471,341.667537
76.463,356.884736,66.396214,-1.500000,-6.369093,341.603405
76.488,341.895305,67.372312,1.500000,8.567108,341.553657
76.513,348.265699,63.764493,1.500000,2.141256,341.501828
76.544,358.370009,66.384616,-1.500000,-8.032021,341.437372
76.579,373.554425,71.673632,-1.500000,-23.297837,341.361298
76.612,368.963594,62.533444,-1.500000,-18.786656,341.286858
76.643,361.812503,68.739985,-1.500000,-11.711683,341.215719
76.681,364.889258,65.833296,-1.500000,-14.884557,341.125889
76.716,358.847831,68.506304,-1.500000,-8.936550,341.038581
76.745,347.011187,66.484271,1.500000,2.823974,340.967440
76.772,344.352333,70.688643,1.500000,5.407802,340.897322
76.801,326.974271,60.242620,1.500000,22.704841,340.821600
76.831,327.589064,65.678263,1.500000,22.003894,340.741082
76.863,345.100443,64.989787,1.500000,4.398139,340.652880
76.901,359.565201,72.464681,-1.500000,-10.179039,340.547815
76.938,358.221933,65.062300,-1.500000,-8.950040,340.441021
76.966,357.351768,68.311737,-1.500000,-8.169677,340.357094
77.000,348.327615,66.521398,-0.600892,0.744039,340.253882
77.032,337.247007,76.381168,1.500000,11.721241,340.157241
77.067,349.764448,68.916587,0.648626,-0.916199,340.045093
