time,left,front,u,Xi,desired
136.868,350.459383,71.427550,-1.500000,-5.033077,338.631571
136.901,341.697727,64.694902,1.500000,3.247628,338.213352
136.930,342.090380,67.133952,1.500000,2.446450,337.858113
136.961,352.629375,69.516395,-1.500000,-8.548973,337.461219
136.999,333.138314,70.879502,1.500000,10.401869,336.991463
137.029,343.167127,65.403748,1.500000,-0.068040,336.607902
137.061,351.738911,64.110193,-1.500000,-9.105703,336.202789
137.098,362.002356,70.700907,-1.500000,-19.902788,335.738754
137.123,345.549652,65.559941,-1.500000,-3.810054,335.425737
137.157,345.570816,66.789053,-1.500000,-4.337364,334.985610
137.194,336.512546,64.023434,1.500000,4.183717,334.518489
137.226,354.547440,64.202047,-1.500000,-14.312877,334.117011
137.256,330.974156,72.177767,1.500000,8.827531,333.740598
137.289,336.614216,62.892798,1.500000,2.699565,333.316331
137.321,351.351342,63.761145,-1.500000,-12.508594,332.906737
137.353,340.009469,67.752555,-1.500000,-1.635054,332.499492
137.389,340.342091,68.909459,-1.500000,-2.491322,332.044147
137.420,298.514882,75.039524,1.500000,38.874444,331.642891
137.457,325.042927,57.466447,1.500000,11.812614,331.178731
137.484,322.035546,69.103333,1.500000,14.419643,330.830599
137.582,329.492743,69.356960,1.500000,5.524924,329.580580
137.615,324.701436,69.169153,1.500000,9.820331,329.149363
137.649,334.573136,70.459035,0.835086,-0.550223,328.715576
137.689,344.289029,67.493831,-1.500000,-10.851193,328.206814
137.711,345.177110,68.528433,-1.500000,-12.060939,327.927106
137.745,342.782486,69.234151,-1.500000,-10.175049,327.484728
137.783,348.218917,67.677014,-1.500000,-16.168048,327.000755
137.814,325.136628,66.475262,1.500000,6.462430,326.607877
137.845,332.749247,68.997674,-0.078746,-1.608747,326.209130
137.873,352.833368,67.082417,-1.500000,-22.104901,325.850841
137.900,333.308287,64.370472,-1.500000,-2.985030,325.498484
137.931,300.919142,70.001636,1.500000,28.960790,325.112984
137.956,323.430850,64.401647,1.500000,6.068241,324.781819
137.989,334.929639,69.195871,-1.500000,-5.908757,324.365984
138.025,323.653833,67.176430,1.500000,4.829889,323.898889
138.058,317.613817,68.367387,1.500000,10.396309,323.487066
138.096,317.163864,66.230987,1.500000,10.279421,322.994161
138.125,341.953169,65.936479,-1.500000,-14.931021,322.627955
138.158,322.025843,70.148105,1.500000,4.514479,322.208976
138.190,323.707006,67.388382,1.500000,2.364986,321.801732
138.216,336.100780,69.712200,-1.500000,-10.418934,321.462475
138.268,350.776874,64.647738,-1.500000,-25.853115,320.803268
138.295,344.558148,66.858084,-1.500000,-20.025751,320.462954
138.323,334.731007,69.730607,-1.500000,-10.615839,320.100146
138.350,324.694416,63.713261,-1.500000,-0.970117,319.760261
138.377,327.647928,68.218629,-1.500000,-4.318711,319.416711
138.403,314.346507,76.500260,1.500000,8.601118,319.084891
138.432,306.182273,68.138903,1.500000,16.342038,318.716793
138.461,317.912427,65.358866,1.500000,4.185967,318.346429
138.501,317.097460,65.289664,1.500000,4.424043,317.844785
138.522,314.641978,64.347438,1.500000,6.575872,317.580739
138.554,333.688450,70.748350,-1.500000,-12.939488,317.173010
138.585,319.131458,70.331110,-0.452259,1.169294,316.783263
138.617,314.593161,63.086594,1.500000,5.244930,316.380949
138.653,324.433266,68.210674,-1.500000,-5.106027,315.936730
138.685,320.032217,68.390705,-1.500000,-1.174944,315.528064
138.742,313.317704,69.349903,1.500000,4.715922,314.811849
138.791,327.126653,71.567617,-1.500000,-9.787584,314.207886
138.818,322.694586,65.091549,-1.500000,-5.748573,313.866098
138.851,316.321776,67.232042,-1.323131,0.146324,313.450521
138.881,294.815084,71.210429,1.500000,21.225711,313.078952
138.908,310.420022,66.320755,1.500000,5.242503,312.750021
138.936,318.918882,63.973786,-1.500000,-3.656730,312.401871
138.966,308.024651,65.349317,1.500000,6.806330,312.026941
138.999,308.972605,66.284684,1.500000,5.392993,311.622259
139.028,323.377158,65.127920,-1.500000,-9.427220,311.260816
139.066,317.238961,70.992774,-1.500000,-3.812053,310.806007
139.101,297.772434,70.126193,1.500000,15.150855,310.368078
139.134,315.086639,61.905704,-1.313553,-2.630656,309.961725
139.167,293.550393,68.192499,1.500000,18.447075,309.563015
139.194,310.665338,60.954016,1.500000,0.956084,309.236020
139.223,305.894352,68.442598,1.500000,5.320061,308.882097
139.254,318.847555,70.665011,-1.500000,-8.056950,308.513570
139.289,311.970124,68.482080,-1.500000,-1.668083,308.088731
139.322,319.026379,68.978909,-1.500000,-9.188990,307.684686
139.360,311.889743,69.495577,-1.500000,-2.570842,307.233826
139.393,298.214246,66.936472,1.500000,10.651254,306.839565
139.427,301.768925,64.943990,1.500000,6.630066,306.433905
139.456,302.184377,67.868984,1.500000,5.818314,306.089296
139.490,310.291419,65.651882,-1.500000,-2.757257,305.681880
139.521,296.242617,73.997199,1.500000,10.871453,305.316583
139.550,305.726060,64.033611,1.500000,0.995169,304.974981
139.581,314.243206,66.957284,-1.500000,-7.942853,304.609002
139.614,310.168199,67.076884,-1.500000,-4.318324,304.217283
139.648,303.473549,68.029379,0.816959,1.917433,303.818246
139.685,311.160264,74.150251,-1.500000,-6.258761,303.392612
139.720,297.212770,58.123416,1.500000,7.214859,302.980547
139.752,308.841087,68.551395,-1.500000,-4.843692,302.606431
139.781,306.356844,70.155172,-1.500000,-2.738720,302.276629
139.817,289.930106,63.371091,1.500000,13.206365,301.857801
139.842,298.348192,69.946447,1.500000,4.469910,301.580958
139.872,298.267499,68.085652,1.500000,4.147908,301.230789
139.904,296.123933,68.350354,1.500000,5.873774,300.867571
139.939,305.581884,68.017629,-1.500000,-4.040957,300.470372
139.975,302.623717,62.894185,-1.500000,-1.551021,300.063213
140.010,298.016761,68.437750,1.500000,2.612226,299.677381
140.041,313.706833,70.637823,-1.500000,-13.483785,299.324390
140.073,307.232982,64.672232,-1.500000,-7.414484,298.972607
140.105,305.636723,71.258255,-1.500000,-6.226355,298.617712
140.144,295.956198,64.118176,1.500000,2.948153,298.177697
140.174,296.961089,68.879633,1.500000,1.569738,297.852893
140.260,298.069750,61.941323,0.740442,-0.628550,296.905392
140.280,296.203622,74.884668,1.500000,0.988481,296.688786
140.309,313.921360,67.627723,-1.500000,-17.088878,296.376072
140.337,311.690719,63.581873,-1.500000,-15.197920,296.080694
140.361,302.737204,66.480347,-1.500000,-6.542124,295.821809
140.393,296.869401,67.924743,-1.500000,-1.072652,295.475433
140.413,298.331674,65.763632,-1.500000,-2.774468,295.267135
140.453,287.189849,66.439665,1.500000,7.882434,294.845464
140.484,282.393442,66.514607,1.500000,12.302597,294.518294
140.520,291.147325,59.282020,1.500000,3.110934,294.137616
140.552,284.744288,70.855976,1.500000,9.124348,293.798814
140.581,292.886477,61.953020,1.500000,0.645179,293.505788
140.615,298.302655,66.854621,-1.500000,-5.179553,293.150524
140.637,293.994354,67.074985,-1.500000,-1.132676,292.923198
140.668,298.692192,62.511144,-1.500000,-6.196240,292.605176
140.703,279.488527,65.738539,1.500000,12.603883,292.254269
140.732,290.258309,64.751594,1.500000,1.496932,291.961080
140.766,292.102253,68.649999,0.595669,-0.748362,291.612080
140.795,295.889207,74.681159,-1.500000,-4.863525,291.326680
140.825,289.223812,66.531225,-0.005173,1.448186,291.019128
140.859,282.220071,70.452776,1.500000,8.064042,290.681837
140.898,292.243369,68.513240,-1.207021,-2.391888,290.305635
140.934,284.908918,65.530892,1.500000,4.531888,289.948527
140.966,295.883276,60.950720,-1.500000,-6.799167,289.638355
141.005,293.292271,69.695160,-1.500000,-4.645990,289.257636
141.033,292.998648,70.839011,-1.500000,-4.656264,288.993377
141.066,275.025431,65.601224,1.500000,12.950079,288.674357
141.098,280.929972,71.431502,1.500000,6.704475,288.377780
141.129,286.742663,66.841649,1.500000,0.548954,288.079667
141.161,287.336430,67.485901,1.033047,-0.386394,287.782640
141.193,286.796622,67.700626,0.749525,-0.187643,287.486068
141.225,292.684834,69.043745,-1.500000,-6.414237,287.191824
141.258,284.547276,64.738379,-0.120325,1.368388,286.883186
141.294,293.492052,69.098528,-1.500000,-7.949101,286.559088
141.333,294.631862,71.592717,-1.500000,-9.496434,286.204720
141.367,283.875543,63.998522,-0.407173,0.904358,285.895566
141.402,281.771631,64.522462,1.500000,2.659098,285.591938
141.433,286.826565,68.525244,-1.500000,-2.712785,285.316331
141.463,281.319422,70.287460,1.139451,2.486572,285.048690
141.492,280.927748,64.088575,1.500000,2.587480,284.795850
141.523,287.618164,72.801514,-1.500000,-4.407589,284.530935
141.554,280.825527,67.163453,0.642519,2.075317,284.261604
141.760,285.131793,67.827859,-1.500000,-4.207416,282.542936
141.776,272.825065,69.243035,1.500000,7.944722,282.408511
141.804,284.644746,66.153030,-1.500000,-4.137482,282.180229
141.837,276.138309,67.570411,1.500000,4.067668,281.918241
141.864,278.604805,65.857380,1.500000,1.358878,281.707551
141.893,279.645895,65.559775,1.500000,0.048052,281.472997
141.926,280.630569,65.851521,0.011818,-1.231548,281.216540
141.956,293.101792,70.020226,-1.500000,-13.970767,280.983500
141.991,282.924062,63.244053,-1.500000,-4.102262,280.714609
142.023,285.375827,61.014912,-1.500000,-6.838309,280.467407
142.059,282.152759,69.186500,-1.500000,-3.924028,280.198896
142.094,278.627820,64.927489,-1.500000,-0.696684,279.940118
142.122,267.613423,71.577517,1.500000,10.075296,279.729321
142.152,266.347373,68.075828,1.500000,11.086063,279.507335
142.185,275.606492,61.411950,1.500000,1.556019,279.271748
142.218,282.890606,67.702968,-1.500000,-6.002423,279.033203
142.250,269.665563,61.303399,1.500000,6.953985,278.799607
142.343,278.417472,67.571782,-1.205385,-2.541138,278.153334
142.366,277.938328,69.695556,-1.500000,-2.247372,277.992136
142.402,266.539669,67.922998,1.500000,8.872599,277.749798
142.428,264.887480,64.872060,1.500000,10.320125,277.571830
142.455,270.208825,69.995070,1.500000,4.797574,277.396868
142.484,274.399119,68.790377,1.500000,0.381675,277.200690
142.515,287.455889,68.755547,-1.500000,-12.902792,277.002694
142.556,283.222225,65.916976,-1.500000,-8.978317,276.733833
142.606,278.727831,73.490338,-1.500000,-4.849746,276.415726
142.636,274.306592,65.564374,-1.500000,-0.641201,276.230775
142.665,270.199621,66.204423,1.500000,3.260497,276.052277
142.693,271.748438,64.396912,1.500000,1.511851,275.878512
142.724,276.613986,66.293070,-1.500000,-3.572290,275.688431
142.750,282.236283,66.146400,-1.500000,-9.369235,275.536564
142.777,267.690379,69.409842,1.500000,4.993250,275.377069
142.807,263.380072,69.360498,1.500000,9.099230,275.199393
142.841,270.104200,68.440458,1.500000,2.146308,275.000442
142.872,277.683481,70.812294,-1.500000,-5.639134,274.821171
142.904,274.249877,68.550891,-1.500000,-2.413774,274.640090
142.951,269.189389,69.927755,1.342349,2.352238,274.384024
142.986,275.242974,64.515893,-1.500000,-3.925428,274.189171
143.022,263.922569,69.226257,1.500000,7.172307,273.995545
143.053,271.915696,67.339790,0.642845,-1.011568,273.829676
143.081,271.465475,65.850817,-0.343408,-0.729902,273.683107
143.111,268.130142,66.206527,1.500000,2.429926,273.530494
143.144,279.299502,69.812407,-1.500000,-8.933823,273.361460
143.177,273.361280,66.898293,-1.500000,-3.183447,273.198116
143.217,268.511656,62.584853,0.236481,1.437037,272.998864
143.253,275.157775,63.450060,-1.500000,-5.409004,272.825019
143.288,269.314270,65.763663,-1.414629,0.245551,272.660714
143.316,263.247174,66.121623,1.500000,6.159605,272.527634
143.349,266.024631,70.195915,1.500000,3.207593,272.375847
143.383,274.233242,67.960918,-1.500000,-5.179352,272.220774
143.408,260.562979,63.526798,1.500000,8.360884,272.107707
143.437,274.301712,64.892437,-1.500000,-5.521875,271.982467
143.469,261.809561,67.644818,1.500000,6.811551,271.844445
143.501,266.037739,61.524128,1.500000,2.426667,271.708179
143.534,272.418803,69.820146,-1.500000,-4.112128,271.571022
143.632,269.610318,63.775960,-1.500000,-1.759202,271.174884
143.655,263.835326,70.963981,1.500000,3.912676,271.085219
143.692,264.765255,64.141849,1.500000,2.820020,270.943717
143.724,266.407927,67.293292,1.500000,1.041782,270.825833
143.762,275.925276,68.383474,-1.500000,-8.634738,270.687425
143.795,268.022392,65.242637,-1.500000,-0.864708,270.571900
143.825,265.002057,66.109865,0.957699,2.033907,270.466056
143.853,266.224982,65.984280,1.500000,0.702470,270.371698
143.882,273.489394,67.564401,-1.500000,-6.673495,270.274694
143.910,261.212303,68.119263,1.500000,5.494821,270.180108
143.943,266.389649,70.012222,1.500000,0.195678,270.074198
143.978,279.127876,71.900403,-1.500000,-12.668031,269.965083
144.008,272.159982,72.676577,-1.500000,-5.805654,269.873329
144.037,270.477523,65.582317,-1.500000,-4.223062,269.786488
144.070,276.676916,71.067338,-1.500000,-10.531528,269.691641
144.107,270.158193,64.216494,-1.500000,-4.133000,269.587124
144.139,259.360940,69.246078,1.500000,6.563799,269.499774
144.173,267.058714,61.008438,0.367368,-1.239549,269.407969
144.206,259.767968,63.864458,1.500000,5.953476,269.322995
144.240,263.914280,66.877382,1.500000,1.708296,269.237022
144.266,268.691751,71.416653,-1.500000,-3.142401,269.173348
144.309,259.605033,66.117699,1.500000,5.828259,269.072429
144.341,262.841634,64.982809,1.500000,2.508626,269.000226
144.370,268.839326,69.365491,-1.500000,-3.561471,268.937265
144.400,270.177804,64.241699,-1.500000,-4.974723,268.872244
144.429,262.141144,72.279504,1.500000,2.993635,268.812852
144.458,270.255710,65.096779,-1.500000,-5.186871,268.755513
144.495,261.903898,66.007283,1.500000,3.083614,268.684792
144.524,260.601999,68.891739,1.500000,4.322264,268.629794
144.556,267.014151,62.460138,-1.103039,-2.154188,268.573880
144.595,265.097553,66.003225,-1.500000,-0.312495,268.508746
144.626,265.033787,69.089875,-1.500000,-0.306807,268.458243
144.656,252.915176,66.802581,1.500000,11.758294,268.411713
144.689,260.697132,69.709062,1.500000,3.921801,268.364289
144.719,268.928595,68.950569,-1.500000,-4.357685,268.322530
144.753,268.332499,67.104627,-1.500000,-3.814159,268.276817
144.786,258.858081,67.110534,1.500000,5.612907,268.235642
144.822,261.364340,66.062962,1.500000,3.058499,268.193772
144.849,262.612775,70.792344,1.500000,1.776339,268.164447
144.876,267.927162,69.570460,-1.500000,-3.569481,268.137114
144.909,267.716474,69.406858,-1.500000,-3.395259,268.105405
144.938,263.080937,66.916534,-0.037819,1.210030,268.079102
144.964,264.144791,66.474516,0.287404,0.121886,268.057980
144.992,273.630206,67.184510,-1.500000,-9.388381,268.036370
145.025,258.870086,67.520970,1.500000,5.345453,268.013512
145.057,260.446414,65.375202,1.500000,3.745663,267.993111
145.092,268.515118,72.260326,-1.500000,-4.345112,267.973918
145.127,262.116534,64.631915,0.592826,2.034193,267.957153
145.162,268.373217,63.362750,-1.500000,-4.238216,267.943479
145.198,264.366807,60.354249,-1.500000,-0.244961,267.932040
145.226,265.281169,72.569848,-1.500000,-1.167236,267.925159
145.259,259.929404,61.814614,1.500000,4.177684,267.919207
145.292,256.428437,67.504413,1.500000,7.674556,267.915646
145.320,267.475565,68.544778,-1.500000,-3.373858,267.914527
145.353,255.294059,64.121847,1.500000,8.808714,267.915455
145.390,255.298032,74.447218,1.500000,8.809119,267.919261
145.422,257.693356,61.287656,1.500000,6.420373,267.924982
145.454,262.023843,60.036058,1.500000,2.099086,267.932982
145.485,269.974599,65.068541,-1.500000,-5.840370,267.942808
145.515,271.252200,61.006134,-1.500000,-7.104787,267.954272
145.549,263.172792,67.950334,-0.301265,0.992006,267.969389
145.583,259.968015,65.512718,1.500000,4.217278,267.987211
145.615,263.092941,64.967940,1.500000,1.114105,268.006127
145.649,278.559285,65.102429,-1.500000,-14.326184,268.028783
145.682,272.114852,66.941163,-1.500000,-7.854044,268.052877
145.715,267.291374,64.286284,-1.500000,-3.000619,268.078918
145.747,258.983338,63.725234,1.500000,5.339949,268.107207
145.776,258.157890,63.530925,1.500000,6.197050,268.134730
145.814,267.618900,65.837253,-1.500000,-3.220578,268.172453
145.846,258.311805,65.066495,1.500000,6.126483,268.207207
145.874,270.103525,65.079912,-1.500000,-5.628570,268.239091
145.909,266.342565,64.069454,-1.500000,-1.819131,268.281247
145.941,259.022531,61.558341,1.500000,5.547767,268.321998
145.972,264.189163,72.506846,1.500000,0.428582,268.363257
146.003,263.860395,69.368584,1.500000,0.806871,268.406318
146.033,273.521879,69.737678,-1.500000,-8.804865,268.449577
146.065,267.180072,70.279193,-1.500000,-2.407669,268.497741
146.097,257.716299,63.767204,1.500000,7.115121,268.549061
146.128,269.674343,64.336298,-1.500000,-4.784566,268.599806
146.166,269.085457,74.371573,-1.500000,-4.119994,268.665620
146.204,266.444176,66.731427,-1.500000,-1.401274,268.732958
146.239,257.334193,64.766763,1.500000,7.784432,268.798804
146.269,264.407214,63.719965,1.500000,0.776891,268.855743
146.301,267.481740,66.826737,-1.188119,-2.224600,268.919252
146.333,253.877399,64.634401,1.500000,11.456620,268.986104
146.363,262.709821,67.644743,1.500000,2.695931,269.048480
146.394,269.383327,66.483797,-1.500000,-3.901849,269.114329
146.424,264.274491,63.120060,-0.313459,1.284163,269.181438
146.456,262.179609,63.950251,1.500000,3.464202,269.255488
146.488,270.319007,70.621760,-1.500000,-4.589083,269.330368
146.522,271.225728,70.352913,-1.500000,-5.401503,269.412369
146.559,261.449262,68.711068,1.500000,4.477076,269.501163
146.590,262.809491,62.359089,1.500000,3.207173,269.579707
146.620,260.897798,64.486186,1.500000,5.210043,269.658993
146.653,280.050539,65.878084,-1.500000,-13.844083,269.744744
146.685,267.398495,63.084245,-1.500000,-1.092865,269.830983
146.719,265.928913,63.758307,-0.912516,0.486144,269.926136
146.751,262.024005,68.627845,1.500000,4.494583,270.016163
146.783,271.998724,69.427496,-1.500000,-5.375771,270.106916
146.815,272.591099,70.058820,-1.500000,-5.858190,270.202530
146.840,266.293586,67.586622,-0.866930,0.523870,270.276049
146.880,261.179861,68.151911,1.500000,5.775525,270.395987
146.909,262.493831,63.514612,1.500000,4.566999,270.487678
146.941,265.993831,71.456373,1.500000,1.182776,270.588353
146.974,263.564492,69.650260,1.500000,3.733586,270.693981
147.007,273.542974,67.120360,-1.500000,-6.122626,270.800303
147.040,264.813844,67.898766,1.437808,2.733488,270.910723
147.072,278.609450,69.445982,-1.500000,-10.938674,271.018066
147.108,269.107419,69.986659,-1.500000,-1.295112,271.141137
147.142,262.196658,61.405553,1.500000,5.751149,271.258963
147.174,269.473528,70.125495,0.178096,-1.396188,271.371600
147.205,273.950465,66.400311,-1.500000,-5.744818,271.483171
147.237,266.752050,67.327730,0.215128,1.588433,271.600420
147.266,266.468113,65.361773,1.500000,1.992803,271.705144
147.297,268.219129,58.573248,1.500000,0.373257,271.819466
147.333,275.981348,64.467118,-1.500000,-7.230049,271.957651
147.365,279.728753,63.275556,-1.500000,-10.839050,272.078003
147.403,268.798575,66.153932,-1.184565,0.260999,272.225716
147.434,266.687893,63.706061,1.500000,2.516378,272.351540
147.467,267.850471,65.801143,1.500000,1.501188,272.479703
147.503,275.320383,65.506960,-1.500000,-5.801102,272.625462
147.533,263.897752,71.088707,1.500000,5.765157,272.750356
147.562,273.469553,69.819990,-1.500000,-3.671708,272.867692
147.593,278.045428,69.014178,-1.500000,-8.096246,272.999288
147.625,263.706698,72.348018,1.500000,6.396087,273.132856
147.657,273.673850,64.584835,-1.500000,-3.412297,273.270916
147.690,264.476506,64.794754,1.500000,5.946227,273.411073
147.721,265.958782,65.726372,1.500000,4.620864,273.547519
147.755,279.060244,66.571686,-1.500000,-8.309182,273.696576
147.792,272.767052,68.859947,-1.500000,-1.829031,273.859148
147.821,269.550240,66.462133,0.360335,1.539538,273.991111
147.857,263.040664,65.302056,1.500000,8.233661,274.151587
147.887,273.775288,69.161226,-1.190937,-2.341753,274.290031
147.916,266.180013,66.475127,1.500000,5.409221,274.425421
147.949,271.748164,72.232878,1.500000,0.014803,274.576493
147.981,278.787891,62.403203,-1.500000,-6.852282,274.726617
148.014,273.283062,72.995735,-1.500000,-1.166840,274.883671
148.048,270.619473,67.015042,0.537487,1.686146,275.048365
148.081,265.047148,64.158591,1.500000,7.440937,275.207031
148.113,274.889240,64.195248,-1.071322,-2.224913,275.360285
148.152,273.826658,66.759144,-1.500000,-0.939085,275.554412
148.177,265.558535,67.644837,1.500000,7.468390,275.675587
148.210,275.825086,70.400325,-1.286979,-2.608663,275.840367
148.241,265.734178,66.595059,1.500000,7.662919,275.997475
148.275,276.227615,66.845148,-1.343404,-2.633898,276.168449
148.310,268.921021,69.308140,1.500000,4.876448,276.345626
148.342,275.646311,66.047167,-0.162240,-1.662068,276.508037
148.373,274.284308,73.612005,-0.503803,-0.115254,276.668743
148.404,271.908390,67.991636,1.500000,2.443301,276.827557
148.440,277.388395,65.583289,-1.500000,-2.818707,277.017120
148.473,272.536269,58.729234,0.832512,2.232553,277.190280
148.503,274.847212,67.181020,1.246899,0.107992,277.352351
148.540,279.158626,60.643056,-1.500000,-3.980650,277.546066
148.569,277.507127,67.012059,-1.500000,-2.145755,277.705541
148.603,276.020353,66.326252,-1.500000,-0.450739,277.886620
148.636,268.325226,68.561770,1.500000,7.450677,278.066003
148.666,271.275915,67.601065,1.500000,4.688090,278.229569
148.698,277.541754,67.129081,-0.159442,-1.373281,278.407368
148.728,281.454042,64.729359,-1.500000,-5.094761,278.573288
148.761,271.791611,68.005460,1.500000,4.778811,278.756889
148.801,274.864373,72.910015,1.500000,1.961655,278.979155
148.837,276.973665,67.625107,1.500000,0.084442,279.180963
148.867,282.868538,61.493589,-1.500000,-5.615755,279.350246
148.897,287.836118,70.594743,-1.500000,-10.391225,279.517298
148.930,273.396694,66.809059,1.500000,4.267563,279.708050
148.962,289.555428,67.608008,-1.500000,-11.682540,279.889467
148.992,282.926851,65.368795,-1.500000,-4.856119,280.061506
149.025,273.604291,70.975962,1.500000,4.682511,280.249393
149.057,281.505610,61.391842,-1.500000,-3.002429,280.437549
149.100,279.030973,67.171297,-1.500000,-0.240578,280.687299
149.124,276.664647,61.582446,1.267596,2.290374,280.830453
149.164,270.736197,70.652442,1.500000,8.485734,281.062549
149.190,279.111445,65.267865,1.500000,0.290985,281.219505
149.218,282.787798,73.116905,-1.500000,-3.195091,281.384963
149.254,277.095151,64.317683,1.442415,2.737301,281.593436
149.285,286.295299,67.105345,-1.500000,-6.247812,281.780424
149.317,281.849570,60.479091,-1.500000,-1.579438,281.974028
149.353,283.631278,63.922047,-1.500000,-3.117531,282.185867
149.388,273.748957,67.081883,1.500000,7.011137,282.400082
149.425,271.758802,61.501099,1.500000,9.257438,282.622817
149.454,278.004585,64.783049,1.500000,3.210108,282.795385
149.486,280.546633,70.939845,1.500000,0.897411,282.994821
149.520,287.526797,64.128557,-1.500000,-5.845795,283.200872
149.549,284.672066,71.649171,-1.500000,-2.789841,283.375848
149.580,285.933668,66.856600,-1.500000,-3.828639,283.569590
149.609,278.069364,69.718077,1.500000,4.236534,283.744259
149.636,277.560629,77.406785,1.500000,4.937819,283.911693
149.666,292.037860,69.666292,-1.500000,-9.326866,284.096517
149.696,287.384593,66.008972,-1.500000,-4.457941,284.284045
149.732,280.468172,71.037273,1.500000,2.716083,284.508048
149.764,285.088554,69.849330,-0.162792,-1.678302,284.704567
149.802,283.282871,71.891589,0.120985,0.402325,284.943648
149.829,290.180286,67.021863,-1.500000,-6.299513,285.113716
149.860,278.186484,70.024143,1.500000,5.915960,285.306473
149.893,287.185591,68.662795,-1.500000,-2.844441,285.514043
149.923,275.187849,69.932517,1.500000,9.366825,285.699717
149.952,280.444616,67.960371,1.500000,4.323118,285.884986
149.987,291.048886,75.007069,-1.500000,-6.024764,286.107932
150.016,284.210711,69.686802,-0.627768,1.024046,286.291093
150.052,284.169758,64.456428,1.074515,1.320859,286.513580
150.090,284.678934,67.967989,1.500000,1.091069,286.756524
150.122,296.239954,62.574439,-1.500000,-10.233854,286.961827
150.154,290.518994,68.574763,-1.500000,-4.283997,287.160867
150.184,283.472663,71.003276,1.500000,2.984451,287.354012
150.215,290.911122,67.889671,-1.500000,-4.229691,287.549070
150.250,284.280117,68.922812,1.349738,2.660602,287.774539
150.282,284.643679,69.598979,1.500000,2.534159,287.980728
150.315,288.670421,67.007853,0.006008,-1.251496,288.190369
150.349,293.062560,67.167632,-1.500000,-5.391559,288.409566
150.382,284.496814,61.935865,1.500000,3.412748,288.617010
150.418,291.222200,71.307420,-1.500000,-3.044195,288.850439
150.450,285.495291,65.146857,1.500000,2.913883,289.051456
150.477,290.977863,68.528465,-0.991451,-2.364089,289.229369
150.507,293.777931,63.458062,-1.500000,-4.945094,289.419859
150.540,288.349042,60.539928,-0.681242,0.728779,289.632888
150.573,285.037435,67.745675,1.500000,4.282104,289.843077
150.607,289.354502,61.081795,1.500000,0.214800,290.060263
150.641,291.772917,63.758867,-0.856565,-1.950211,290.280614
150.672,304.653510,65.325855,-1.500000,-14.600463,290.480911
150.705,291.729599,65.352186,-1.500000,-1.436384,290.689752
150.743,288.103943,74.124314,1.483206,2.468810,290.932829
150.773,290.662716,72.154969,1.500000,0.135341,291.128745
150.798,305.139517,66.793326,-1.500000,-14.161230,291.285467
150.828,290.652043,67.199915,-1.196464,0.553400,291.482994
150.860,290.971680,59.605665,-0.593234,0.468694,291.687282
150.891,280.357677,67.821924,1.500000,11.313593,291.888060
150.925,287.576003,65.250577,1.500000,4.340189,292.101036
150.961,290.097761,67.325829,1.500000,2.085655,292.333405
150.998,304.089352,68.874333,-1.500000,-11.633045,292.570702
151.033,287.120681,66.778522,1.500000,5.591155,292.792901
151.064,292.470822,70.467728,1.500000,0.469644,292.991710
151.105,310.460213,64.360599,-1.500000,-17.214223,293.257383
151.139,306.471171,68.660376,-1.500000,-12.977184,293.473032
151.168,309.571072,67.852799,-1.500000,-15.861660,293.660358
151.200,297.266948,65.165002,-1.500000,-3.323946,293.863480
151.229,300.857662,68.731359,-1.500000,-6.706935,294.044110
151.259,283.894940,65.660818,1.500000,10.478780,294.238017
151.293,281.536256,65.205266,1.500000,13.085730,294.453901
151.333,284.259662,56.775944,1.500000,10.652691,294.706394
151.358,291.049732,64.507353,1.500000,4.042508,294.862817
151.397,302.087576,71.045653,-1.500000,-6.708095,295.112592
151.430,291.928009,66.691731,1.500000,3.685227,295.315858
151.466,303.266190,69.223592,-1.500000,-7.392180,295.542617
151.496,304.860346,71.556671,-1.500000,-8.763980,295.735970
151.529,291.794243,73.375597,1.500000,4.535671,295.939056
151.559,303.473809,70.766764,-1.500000,-6.925952,296.128571
151.589,290.482623,72.582778,1.500000,6.280258,296.315549
151.619,297.057722,67.891136,1.500000,-0.077407,296.504622
151.649,293.815055,62.757267,1.500000,3.380006,296.691357
151.682,309.477846,62.854924,-1.500000,-12.049300,296.894389
151.714,309.558375,65.743156,-1.500000,-11.902025,297.092478
151.745,315.375221,63.929553,-1.500000,-17.492496,297.289326
151.783,305.251525,67.331765,-1.500000,-7.103282,297.520211
151.813,280.773460,72.091666,1.500000,17.593020,297.709983
151.849,307.038567,67.902564,-1.500000,-8.424519,297.925259
151.881,297.789218,64.760675,-0.595174,1.051020,298.121946
151.911,295.481716,68.178895,1.500000,3.568960,298.304936
151.944,289.476597,64.818948,1.500000,9.810700,298.510693
151.976,295.597866,69.287447,1.500000,3.910289,298.702743
152.012,307.859459,66.116220,-1.500000,-8.100704,298.920657
152.042,292.882956,68.519996,1.500000,7.084802,299.102398
152.073,304.237502,64.122118,-1.500000,-4.053503,299.290434
152.105,298.808010,65.377375,0.063920,1.596477,299.482163
152.137,305.145984,70.471655,-1.500000,-4.519333,299.675349
152.166,293.978590,62.210409,1.500000,6.848387,299.849545
152.200,296.349923,75.387048,1.500000,4.706700,300.049238
152.232,295.804854,67.187459,1.500000,5.474420,300.242847
152.265,319.540337,65.014103,-1.500000,-18.036998,300.437686
